stopTag,busLineTag,lat,lon,title,direction,order
4491,31,37.78088,-122.4371599,Eddy St & Scott St,Outbound to Ocean Beach,21
4492,31,37.78072,-122.4373599,Eddy St & Scott St,Inbound to Downtown,34
4493,31,37.7841,-122.4107899,Eddy St & Taylor St,Inbound to Downtown,46
4494,31,37.7829899,-122.42061,Eddy St & Van Ness Ave,Outbound to Ocean Beach,15
4495,31,37.7828599,-122.42059,Eddy St & Van Ness Ave,Inbound to Downtown,40
4496,27,37.78488,-122.4131499,Ellis St & Jones St,Inbound to Jackson & Van Ness,32
4497,27,37.7847099,-122.41427,Ellis St & Leavenworth St,Inbound to Jackson & Van Ness,33
4499,27,37.7850899,-122.41145,Ellis St & Taylor St,Inbound to Jackson & Van Ness,31
4501,F,37.80695,-122.40628,The Embarcadero & Bay St,Inbound to Fisherman's Wharf via Downtown,25
4502,F,37.8066299,-122.4060299,The Embarcadero & Bay St,Outbound to Castro Station via Downtown,3
4503,F,37.7995499,-122.3978699,The Embarcadero & Broadway,Inbound to Fisherman's Wharf via Downtown,21
4504,F,37.7988999,-122.3974299,The Embarcadero & Broadway,Outbound to Castro Station via Downtown,7
4506,KT,37.7843599,-122.38814,The Embarcadero & Brannan St,Inbound to Visitacion Valley via Downtown,23
4506,KT,37.7843599,-122.38814,The Embarcadero & Brannan St,Inbound to Metro East Garage,24
4506,KT,37.7843599,-122.38814,The Embarcadero & Brannan St,Inbound to Caltrain via Downtown,30
4506,N,37.7843599,-122.38814,The Embarcadero & Brannan St,Inbound to Visitacion Valley via Downtown,23
4506,N,37.7843599,-122.38814,The Embarcadero & Brannan St,Inbound to Metro East Garage,24
4506,N,37.7843599,-122.38814,The Embarcadero & Brannan St,Inbound to Caltrain via Downtown,30
4508,N_OWL,37.7910799,-122.3900999,The Embarcadero & Folsom St,Outbound to La Playa & Judah,3
4508,N_OWL,37.7910799,-122.3900999,The Embarcadero & Folsom St,Outbound to Van Ness & Market,23
4508,T_OWL,37.7910799,-122.3900999,The Embarcadero & Folsom St,Outbound to La Playa & Judah,3
4508,T_OWL,37.7910799,-122.3900999,The Embarcadero & Folsom St,Outbound to Van Ness & Market,23
4509,KT,37.7904799,-122.3896899,The Embarcadero & Folsom St,Inbound to Visitacion Valley via Downtown,22
4509,KT,37.7904799,-122.3896899,The Embarcadero & Folsom St,Inbound to Metro East Garage,23
4509,KT,37.7904799,-122.3896899,The Embarcadero & Folsom St,Inbound to Caltrain via Downtown,29
4509,N,37.7904799,-122.3896899,The Embarcadero & Folsom St,Inbound to Visitacion Valley via Downtown,22
4509,N,37.7904799,-122.3896899,The Embarcadero & Folsom St,Inbound to Metro East Garage,23
4509,N,37.7904799,-122.3896899,The Embarcadero & Folsom St,Inbound to Caltrain via Downtown,29
4510,KT,37.79075,-122.38984,Embarcadero Folsom St,Outbound to Balboa Park Station via Downtown,20
4510,KT,37.79075,-122.38984,Embarcadero Folsom St,Outbound to Ocean Beach via Downtown,3
4510,N,37.7907499,-122.3898399,Embarcadero Folsom St,Outbound to Balboa Park Station via Downtown,20
4510,N,37.7907499,-122.3898399,Embarcadero Folsom St,Outbound to Ocean Beach via Downtown,3
4511,N_OWL,37.79056,-122.3899,The Embarcadero & Folsom St,Inbound to Townsend & 4th St.,51
4511,N_OWL,37.79056,-122.3899,The Embarcadero & Folsom St,Inbound to Visitacion Valley,14
4511,T_OWL,37.79056,-122.3899,The Embarcadero & Folsom St,Inbound to Townsend & 4th St.,51
4511,T_OWL,37.79056,-122.3899,The Embarcadero & Folsom St,Inbound to Visitacion Valley,14
4513,F,37.79511,-122.39386,The Embarcadero & Ferry Term,Inbound to Fisherman's Wharf via Downtown,19
4515,F,37.8032599,-122.4011099,The Embarcadero & Greenwich St,Inbound to Fisherman's Wharf via Downtown,23
4516,F,37.80296,-122.40103,The Embarcadero & Greenwich St,Outbound to Castro Station via Downtown,5
4517,F,37.8012599,-122.3993699,The Embarcadero & Green St,Inbound to Fisherman's Wharf via Downtown,22
4518,F,37.80061,-122.39892,The Embarcadero & Green St,Outbound to Castro Station via Downtown,6
4519,N_OWL,37.79269,-122.39115,The Embarcadero & Howard St,Outbound to La Playa & Judah,4
4519,N_OWL,37.79269,-122.39115,The Embarcadero & Howard St,Outbound to Van Ness & Market,24
4519,T_OWL,37.79269,-122.39115,The Embarcadero & Howard St,Outbound to La Playa & Judah,4
4519,T_OWL,37.79269,-122.39115,The Embarcadero & Howard St,Outbound to Van Ness & Market,24
4520,N_OWL,37.7921599,-122.3910699,The Embarcadero & Howard St,Inbound to Townsend & 4th St.,50
4520,N_OWL,37.7921599,-122.3910699,The Embarcadero & Howard St,Inbound to Visitacion Valley,13
4520,T_OWL,37.7921599,-122.3910699,The Embarcadero & Howard St,Inbound to Townsend & 4th St.,50
4520,T_OWL,37.7921599,-122.3910699,The Embarcadero & Howard St,Inbound to Visitacion Valley,13
4529,F,37.8050199,-122.4033099,The Embarcadero & Sansome St,Outbound to Castro Station via Downtown,4
4530,39,37.8083499,-122.4102899,Pier 39,Outbound to Coit Tower,1
4530,39,37.8083499,-122.4102899,Pier 39,Inbound to Fisherman's Wharf via Downtown,26
4530,F,37.8083499,-122.41029,Pier 39,Outbound to Coit Tower,1
4530,F,37.8083499,-122.41029,Pier 39,Inbound to Fisherman's Wharf via Downtown,26
4531,N_OWL,37.7835999,-122.38832,The Embarcadero & Townsend St,Inbound to Townsend & 4th St.,52
4532,F,37.7970899,-122.3956699,The Embarcadero & Washington St,Inbound to Fisherman's Wharf via Downtown,20
4534,F,37.7963599,-122.3951799,The Embarcadero & Washington St,Outbound to Castro Station via Downtown,8
4535,35,37.7606299,-122.4381899,Eureka St & 18th St,Inbound to Castro Station,21
4536,35,37.75903,-122.43804,Eureka St & 19th St,Inbound to Castro Station,20
4537,35,37.75741,-122.43788,Eureka St & 20th St,Inbound to Castro Station,19
4538,35,37.7559699,-122.4378999,Eureka St & 21st St,Outbound to Diamond Heights,6
4539,35,37.7558099,-122.4377299,Eureka St & 21st St,Inbound to Castro Station,18
4540,35,37.75437,-122.43774,Eureka St & 22nd St,Outbound to Diamond Heights,7
4541,35,37.75422,-122.43757,Eureka St & 22nd St,Inbound to Castro Station,17
4542,35,37.75279,-122.43759,Eureka St & 23rd St,Outbound to Diamond Heights,8
4543,35,37.7615899,-122.4382799,Eureka St & Market St,Inbound to Castro Station,22
4544,M_OWL,37.7311599,-122.47474,Eucalyptus Dr & 19th Ave,Outbound to Balboa Park Station,34
4544,M_OWL,37.7311599,-122.47474,Eucalyptus Dr & 19th Ave,Outbound to Parkmerced,6
4544,17,37.7311599,-122.47474,Eucalyptus Dr & 19th Ave,Outbound to Balboa Park Station,34
4544,17,37.7311599,-122.47474,Eucalyptus Dr & 19th Ave,Outbound to Parkmerced,6
4545,M_OWL,37.73104,-122.47454,Eucalyptus Dr & 19th Ave,Inbound to Embarcadero Station,13
4545,M_OWL,37.73104,-122.47454,Eucalyptus Dr & 19th Ave,Inbound to West Portal Station,23
4545,17,37.7310399,-122.4745399,Eucalyptus Dr & 19th Ave,Inbound to Embarcadero Station,13
4545,17,37.7310399,-122.4745399,Eucalyptus Dr & 19th Ave,Inbound to West Portal Station,23
4546,17,37.73099,-122.47244,Eucalyptus Dr & Junipero Serra,Inbound to West Portal Station,24
4547,44,37.74263,-122.38786,Evans Ave & 3rd St,Inbound to the Richmond District,1
4547,44,37.74263,-122.38786,Evans Ave & 3rd St,Outbound to Hunter's Point,54
4547,44,37.74263,-122.38786,Evans Ave & 3rd St,Inbound to 19 th Ave. & Holloway,44
4547,19,37.74263,-122.38786,Evans Ave & 3rd St,Inbound to the Richmond District,1
4547,19,37.74263,-122.38786,Evans Ave & 3rd St,Outbound to Hunter's Point,54
4547,19,37.74263,-122.38786,Evans Ave & 3rd St,Inbound to 19 th Ave. & Holloway,44
4547,91,37.7426299,-122.3878599,Evans Ave & 3rd St,Inbound to the Richmond District,1
4547,91,37.7426299,-122.3878599,Evans Ave & 3rd St,Outbound to Hunter's Point,54
4547,91,37.7426299,-122.3878599,Evans Ave & 3rd St,Inbound to 19 th Ave. & Holloway,44
4548,19,37.74907,-122.39689,Evans Ave & Cesar Chavez St,Inbound to Fisherman's Wharf,17
4549,19,37.7490299,-122.3970699,Evans Ave & Cesar Chavez St,Outbound to Hunter's Point,49
4550,44,37.7387699,-122.3807999,Evans Ave & Keith St,Outbound to Hunter's Point,59
4550,44,37.7387699,-122.3807999,Evans Ave & Keith St,Inbound to Fisherman's Wharf,9
4550,19,37.7387699,-122.3807999,Evans Ave & Keith St,Outbound to Hunter's Point,59
4550,19,37.7387699,-122.3807999,Evans Ave & Keith St,Inbound to Fisherman's Wharf,9
4551,44,37.73876,-122.38108,Evans Ave & Keith St,Inbound to the Richmond District,4
4551,44,37.73876,-122.38108,Evans Ave & Keith St,Outbound to Hunter's Point,57
4551,19,37.73876,-122.38108,Evans Ave & Keith St,Inbound to the Richmond District,4
4551,19,37.73876,-122.38108,Evans Ave & Keith St,Outbound to Hunter's Point,57
4552,44,37.73767,-122.3792499,Evans Ave & Middle Point Rd,Inbound to the Richmond District,5
4552,44,37.73767,-122.3792499,Evans Ave & Middle Point Rd,Outbound to Hunter's Point,58
4552,19,37.73767,-122.3792499,Evans Ave & Middle Point Rd,Inbound to the Richmond District,5
4552,19,37.73767,-122.3792499,Evans Ave & Middle Point Rd,Outbound to Hunter's Point,58
4553,44,37.7407,-122.38451,Evans Ave & Mendell St,Inbound to the Richmond District,2
4553,44,37.7407,-122.38451,Evans Ave & Mendell St,Outbound to Hunter's Point,55
4553,19,37.7406999,-122.3845099,Evans Ave & Mendell St,Inbound to the Richmond District,2
4553,19,37.7406999,-122.3845099,Evans Ave & Mendell St,Outbound to Hunter's Point,55
4555,19,37.7419499,-122.3864099,Evans Ave & Newhall St,Inbound to Fisherman's Wharf,12
4555,19,37.7419499,-122.3864099,Evans Ave & Newhall St,Outbound to West Portal Station,66
4555,91,37.74195,-122.38641,Evans Ave & Newhall St,Inbound to Fisherman's Wharf,12
4555,91,37.74195,-122.38641,Evans Ave & Newhall St,Outbound to West Portal Station,66
4556,19,37.74726,-122.39588,Evans Ave & Napoleon St,Inbound to Fisherman's Wharf,16
4557,19,37.74734,-122.3962599,Evans Ave & Napoleon St,Outbound to Hunter's Point,50
4558,44,37.74,-122.38297,Evans Ave & Uspo,Outbound to Hunter's Point,60
4558,44,37.74,-122.38297,Evans Ave & Uspo,Inbound to Fisherman's Wharf,10
4558,19,37.7399999,-122.38297,Evans Ave & Uspo,Outbound to Hunter's Point,60
4558,19,37.7399999,-122.38297,Evans Ave & Uspo,Inbound to Fisherman's Wharf,10
4559,19,37.74299,-122.38831,Evans Ave & Phelps St,Inbound to Fisherman's Wharf,13
4560,19,37.74298,-122.38859,Evans Ave & Phelps St,Outbound to Hunter's Point,53
4561,19,37.7442499,-122.3905299,Evans Ave & Quint St,Inbound to Fisherman's Wharf,14
4562,19,37.74597,-122.39384,Evans Ave & Selby St,Outbound to Hunter's Point,51
4564,44,37.73972,-122.38281,Us Post Office,Inbound to the Richmond District,3
4564,44,37.73972,-122.38281,Us Post Office,Outbound to Hunter's Point,56
4564,19,37.7397199,-122.38281,Us Post Office,Inbound to the Richmond District,3
4564,19,37.7397199,-122.38281,Us Post Office,Outbound to Hunter's Point,56
4565,67,37.73284,-122.4167899,909 Ellsworth St,Outbound to Alemany Boulevard,22
4566,67,37.73281,-122.41776,945 Ellsworth St,Outbound to Alemany Boulevard,21
4567,67,37.73262,-122.41893,989 Ellsworth St,Outbound to Alemany Boulevard,20
4568,67,37.7347099,-122.41491,Ellsworth St & Crescent Ave,Inbound to 24th Street & Mission,0
4571,52,37.72475,-122.43059,Excelsior Ave & Madrid St,Outbound to Lagrande & Persia,28
4572,52,37.7261599,-122.43358,Excelsior Ave & Mission St,Outbound to Lagrande & Persia,26
4573,52,37.7239899,-122.4289899,Excelsior Ave & Naples St,Outbound to Lagrande & Persia,29
4574,52,37.7255199,-122.4321899,Excelsior Ave & Paris St,Outbound to Lagrande & Persia,27
4575,56,37.7097999,-122.39284,Executive Park,Outbound to San Bruno & Arleta,19
4576,56,37.71088,-122.3947599,Executive Park Blvd & Blanken Ave,Outbound to San Bruno & Arleta,17
4579,35,37.73833,-122.4340699,Farnum St & Moffitt St,Outbound to Diamond Heights,22
4580,16X,37.7759699,-122.42302,Fell St & Gough St,Outbound to the Sunset District,8
4581,54,37.7270199,-122.41634,Felton St & Amherst St,Outbound to Daly City BART,32
4582,54,37.7268799,-122.41653,Felton St & Amherst St,Inbound to Bayview District,42
4583,54,37.7264,-122.4187399,Felton St & Cambridge St,Outbound to Daly City BART,33
4584,54,37.7263699,-122.41851,Felton St & Cambridge St,Inbound to Bayview District,41
4587,54,37.7259699,-122.42028,Felton St & Harvard St,Outbound to Daly City BART,34
4588,54,37.72586,-122.4204599,Felton St & Harvard St,Inbound to Bayview District,40
4589,54,37.7256,-122.4220399,Felton St & Madison St,Outbound to Daly City BART,35
4590,54,37.72543,-122.4221099,Felton St & Madison St,Inbound to Bayview District,39
4593,54,37.7252,-122.4232399,Felton St & Peru Ave,Outbound to Daly City BART,36
4596,54,37.7273999,-122.41457,Felton St & University St,Inbound to Bayview District,43
4599,76X,37.83048,-122.52441,Field Rd & Bodsworth Rd,Outbound to Marin Headlands/GG Bridge,20
4600,76X,37.8313387,-122.5232597,Field Rd & Bunker Rd,Outbound to Marin Headlands/GG Bridge,25
4601,76X,37.8290599,-122.5276699,Field Rd & Nike Site,Outbound to Marin Headlands/GG Bridge,21
4602,76X,37.83166,-122.5234499,Field Rd & Youth Hostel,Outbound to Marin Headlands/GG Bridge,19
4603,22,37.8023999,-122.43652,Fillmore St & Bay St,Outbound to Potrero Hill,0
4604,22,37.79416,-122.43484,Fillmore St & Broadway,Inbound to the Marina District,35
4605,22,37.7938099,-122.4348799,Fillmore St & Broadway,Outbound to Potrero Hill,13
4606,22,37.80442,-122.43713,Fillmore St & Beach St,Outbound to Potrero Hill,4
4607,22,37.80445,-122.43696,Fillmore St & Beach St,Outbound to Potrero Hill,2
4608,22,37.8010899,-122.4362299,Fillmore St & Chestnut St,Inbound to the Marina District,42
4609,22,37.8008899,-122.43647,Fillmore St & Chestnut St,Outbound to Potrero Hill,6
4610,22,37.8028199,-122.4368099,Fillmore St & Cervantes Blvd,Outbound to Potrero Hill,5
4611,22,37.7817299,-122.4323299,Fillmore St & Eddy St,Inbound to the Marina District,28
4612,22,37.78152,-122.4324,Fillmore St & Eddy St,Outbound to Potrero Hill,20
4613,22,37.7798599,-122.4319499,Fillmore St & Golden Gate Ave,Inbound to the Marina District,27
4614,22,37.78473,-122.43292,Fillmore St & Geary Blvd,Inbound to the Marina District,30
4615,22,37.7839799,-122.4329099,Fillmore St & Geary Blvd,Outbound to Potrero Hill,18
4616,22,37.777,-122.43137,Fillmore St & Grove St,Inbound to the Marina District,25
4617,22,37.77686,-122.43147,Fillmore St & Grove St,Outbound to Potrero Hill,23
4618,22,37.7721999,-122.43054,Fillmore St & Haight St,Outbound to Potrero Hill,26
4620,22,37.7720299,-122.43035,Fillmore St & Haight St,Inbound to the Marina District,22
4621,22,37.77611,-122.4312,Fillmore St & Hayes St,Inbound to the Marina District,24
4622,22,37.7756,-122.43121,Fillmore St & Hayes St,Outbound to Potrero Hill,24
4623,22,37.7927599,-122.4345599,Fillmore St & Jackson St,Inbound to the Marina District,34
4624,24,37.7923899,-122.4346099,Fillmore St & Jackson St,Inbound to Pacific Heights,57
4624,24,37.7923899,-122.4346099,Fillmore St & Jackson St,Outbound to Potrero Hill,14
4624,24,37.7923899,-122.4346099,Fillmore St & Jackson St,Inbound to Downtown,10
4624,22,37.7923899,-122.4346099,Fillmore St & Jackson St,Inbound to Pacific Heights,57
4624,22,37.7923899,-122.4346099,Fillmore St & Jackson St,Outbound to Potrero Hill,14
4624,22,37.7923899,-122.4346099,Fillmore St & Jackson St,Inbound to Downtown,10
4624,3,37.7923899,-122.4346099,Fillmore St & Jackson St,Inbound to Pacific Heights,57
4624,3,37.7923899,-122.4346099,Fillmore St & Jackson St,Outbound to Potrero Hill,14
4624,3,37.7923899,-122.4346099,Fillmore St & Jackson St,Inbound to Downtown,10
4625,22,37.8054199,-122.4373899,Fillmore St & Jefferson St,Outbound to Potrero Hill,3
4626,22,37.79971,-122.43595,Fillmore St & Lombard St,Inbound to the Marina District,41
4627,22,37.7996,-122.43605,Fillmore St & Lombard St,Outbound to Potrero Hill,7
4628,22,37.7785399,-122.43169,Fillmore St & McAllister St,Inbound to the Marina District,26
4629,22,37.7783399,-122.43176,Fillmore St & McAllister St,Outbound to Potrero Hill,22
4630,22,37.80355,-122.43679,Fillmore St & North Point St,Outbound to Potrero Hill,1
4631,22,37.77427,-122.43082,Fillmore St & Oak St,Inbound to the Marina District,23
4632,22,37.7737599,-122.4308699,Fillmore St & Oak St,Outbound to Potrero Hill,25
4633,22,37.7831899,-122.4326299,Fillmore St & O'Farrell St,Inbound to the Marina District,29
4634,22,37.7830199,-122.4326999,Fillmore St & O'Farrell St,Outbound to Potrero Hill,19
4635,22,37.7880499,-122.4335599,Fillmore St & Pine St,Inbound to the Marina District,32
4635,22,37.7880499,-122.4335599,Fillmore St & Pine St,Outbound to Pacific Heights,17
4635,3,37.7880499,-122.4335599,Fillmore St & Pine St,Inbound to the Marina District,32
4635,3,37.7880499,-122.4335599,Fillmore St & Pine St,Outbound to Pacific Heights,17
4636,22,37.7877199,-122.4336499,Fillmore St & Pine St,Outbound to Potrero Hill,16
4636,22,37.7877199,-122.4336499,Fillmore St & Pine St,Inbound to Downtown,12
4636,3,37.7877199,-122.4336499,Fillmore St & Pine St,Outbound to Potrero Hill,16
4636,3,37.7877199,-122.4336499,Fillmore St & Pine St,Inbound to Downtown,12
4637,22,37.78993,-122.4341,Fillmore St & Sacramento St,Outbound to Potrero Hill,15
4637,22,37.78993,-122.4341,Fillmore St & Sacramento St,Inbound to Downtown,11
4637,3,37.78993,-122.4341,Fillmore St & Sacramento St,Outbound to Potrero Hill,15
4637,3,37.78993,-122.4341,Fillmore St & Sacramento St,Inbound to Downtown,11
4638,22,37.78974,-122.43395,Fillmore St & Sacramento St,Inbound to the Marina District,33
4638,22,37.78974,-122.43395,Fillmore St & Sacramento St,Outbound to Pacific Heights,18
4638,3,37.78974,-122.43395,Fillmore St & Sacramento St,Inbound to the Marina District,33
4638,3,37.78974,-122.43395,Fillmore St & Sacramento St,Outbound to Pacific Heights,18
4640,22,37.7859899,-122.43319,Fillmore St & Sutter St,Inbound to the Marina District,31
4641,22,37.7858099,-122.43327,Fillmore St & Sutter St,Outbound to Potrero Hill,17
4642,22,37.7802,-122.43214,Fillmore St & Turk St,Outbound to Potrero Hill,21
4643,22,37.79739,-122.43549,Fillmore St & Union St,Inbound to the Marina District,40
4645,29,37.71992,-122.3895899,Fitzgerald Ave & Hawes St,Inbound to Baker Beach,3
4646,29,37.7209699,-122.3914499,Fitzgerald Ave & Ingalls St,Inbound to Baker Beach,2
4647,29,37.72203,-122.39332,Fitzgerald Ave & Jennings St,Inbound to Baker Beach,1
4648,29,37.7228999,-122.39484,Fitzgerald Ave & Keith St,Inbound to Baker Beach,0
4649,43,37.7297999,-122.4487599,Foerster St & Flood Ave,Inbound to the Marina District,24
4650,43,37.72849,-122.44875,Foerster St & Judson Ave,Inbound to the Marina District,23
4651,36,37.73315,-122.4489499,Foerster St & Mangels Ave,Outbound to The Mission District,27
4652,36,37.73299,-122.44879,Foerster St & Mangels Ave,Inbound to Forest Hill/Midtown Terrace,22
